textSize, RT BruteForce, RT FSM, 	RT KMP, 	RT RabinKarp, RT Sunday
108200,	   1157600,	   712100,	   1116900,	   9518200,	   559700
108300,	   1155900,	   1189300,	   1369900,	   9385100,	   557300
108400,	   1158900,	   720200,	   1048300,	   10087400,	   565600
108500,	   1160600,	   713200,	   1006300,	   10849300,	   624500
108600,	   1155800,	   746400,	   1044000,	   9953800,	   563200
108700,	   1315300,	   836000,	   1091400,	   9889800,	   561500
108800,	   1161900,	   713200,	   1054900,	   9755300,	   561200
108900,	   1152700,	   713900,	   1010700,	   9765500,	   561500
109000,	   1162700,	   713900,	   1038300,	   9455500,	   559700
109100,	   1412100,	   716100,	   1099600,	   9782100,	   610600
109200,	   1252000,	   852100,	   1050900,	   9836800,	   570000
109300,	   1164300,	   717200,	   1014400,	   9865100,	   564900
109400,	   1168700,	   740400,	   1032400,	   9456000,	   564600
109500,	   1182800,	   717300,	   1059500,	   10172700,	   565800
109600,	   1161300,	   718900,	   1079600,	   9734600,	   566800
109700,	   1304600,	   853100,	   1152600,	   10055700,	   568600
109800,	   1169600,	   719900,	   1061900,	   9379200,	   564300
109900,	   1725900,	   732800,	   1022500,	   9680400,	   647900
110000,	   1211100,	   1038900,	   1025300,	   10719500,	   565900
110100,	   1174400,	   721400,	   1403500,	   9887200,	   568600
110200,	   1175200,	   728400,	   1078200,	   9684900,	   566200
110300,	   1264800,	   778300,	   1115600,	   10046600,	   579900
110400,	   1173300,	   725000,	   1065200,	   9967800,	   572500
110500,	   1173800,	   726700,	   1104500,	   9846300,	   586800
110600,	   1175700,	   729400,	   1069200,	   10100500,	   572600
110700,	   1177400,	   724900,	   1072200,	   9508700,	   568300
110800,	   2108300,	   1069100,	   1663200,	   9564800,	   573600
110900,	   1320700,	   865600,	   1265000,	   9509300,	   569800
111000,	   1183100,	   727700,	   1410900,	   10217100,	   571900
111100,	   1184700,	   728600,	   1074700,	   10137800,	   579900
111200,	   1184600,	   731600,	   1060100,	   10604500,	   574300
111300,	   1222000,	   730800,	   1077200,	   10026900,	   628700
111400,	   1270300,	   729400,	   1076400,	   11461900,	   577100
111500,	   1231200,	   730500,	   1086700,	   10936200,	   575000
111600,	   1188300,	   733400,	   1115500,	   10408700,	   575200
111700,	   1224400,	   732600,	   1080600,	   9774800,	   602400
111800,	   1250100,	   732400,	   1073400,	   10057100,	   702200
111900,	   1193800,	   734700,	   1083100,	   9826400,	   575200
112000,	   1533800,	   735000,	   1037700,	   9733900,	   596600
112100,	   1256100,	   1394800,	   1180500,	   9684400,	   578800
112200,	   1193300,	   733600,	   1208000,	   9869400,	   579800
112300,	   1196500,	   778700,	   1085600,	   11026200,	   586300
112400,	   1197100,	   753700,	   1041300,	   10458200,	   579300
112500,	   1205800,	   736300,	   1134500,	   10171500,	   584800
112600,	   1199200,	   738600,	   1091200,	   9467700,	   585900
112700,	   1261600,	   834300,	   1093000,	   10016600,	   581000
112800,	   1204500,	   739300,	   1117800,	   10177000,	   595200
112900,	   1203100,	   741000,	   1092700,	   9835600,	   582800
113000,	   1500100,	   741500,	   1048700,	   11061200,	   626600
113100,	   1422600,	   753300,	   1091500,	   10214100,	   586000
113200,	   1207600,	   929800,	   1333600,	   9815600,	   589300
113300,	   1246900,	   780000,	   1054300,	   10059900,	   604900
113400,	   1206700,	   743100,	   1162700,	   10201500,	   588500
113500,	   1218000,	   745200,	   1097700,	   9923600,	   585500
113600,	   1247800,	   757700,	   1097800,	   10170500,	   588700
113700,	   1217300,	   787900,	   1055300,	   10414600,	   592200
113800,	   1216700,	   802100,	   1037400,	   11229800,	   631100
113900,	   1247500,	   746600,	   1098800,	   10046000,	   592100
114000,	   1218600,	   816700,	   1230500,	   9923900,	   589900
114100,	   1250600,	   747200,	   1117900,	   10087400,	   749500
114200,	   1236000,	   776400,	   1126600,	   10203700,	   591400
114300,	   1391000,	   809800,	   1232900,	   10196000,	   589000
114400,	   1241300,	   1015600,	   1211100,	   11245500,	   593700
114500,	   1216900,	   866000,	   1261500,	   9976300,	   627300
114600,	   1373200,	   752800,	   1233000,	   9965800,	   589600
114700,	   1225900,	   770500,	   1114200,	   10400400,	   588200
114800,	   1222400,	   802600,	   1084000,	   10002700,	   596900
114900,	   1221800,	   755100,	   1069400,	   10230600,	   595900
115000,	   1228800,	   752100,	   1144400,	   10449400,	   608600
115100,	   1225800,	   765400,	   1066600,	   10141100,	   660300
115200,	   1278400,	   753600,	   1114300,	   10310200,	   594500
115300,	   1263100,	   769300,	   1168400,	   10558400,	   599100
115400,	   1231900,	   757000,	   1117700,	   11766500,	   645700
115500,	   1295600,	   799200,	   1077900,	   10311000,	   597700
115600,	   1230900,	   758800,	   1118900,	   9927600,	   601700
115700,	   1680500,	   758700,	   1141400,	   9989600,	   599000
115800,	   1237100,	   860700,	   1075800,	   11308400,	   601600
115900,	   1240600,	   757600,	   1484700,	   10428600,	   598100
116000,	   1408600,	   781300,	   1408000,	   10027500,	   599200
116100,	   1231800,	   758400,	   1131300,	   10334000,	   596800
116200,	   1276000,	   760900,	   1126100,	   10119600,	   599200
116300,	   1246300,	   761900,	   1123600,	   10705600,	   597600
116400,	   1236000,	   762300,	   1146900,	   10269200,	   604200
116500,	   1235300,	   763100,	   1078800,	   10323000,	   708900
116600,	   1241200,	   764000,	   1083100,	   10287600,	   656300
116700,	   1243300,	   855500,	   1225400,	   10771500,	   600500
116800,	   1246400,	   771800,	   1086600,	   10224200,	   605900
116900,	   1239400,	   764700,	   1206900,	   10588600,	   719100
117000,	   1249000,	   767400,	   1131500,	   10225900,	   687600
117100,	   1327700,	   768500,	   1086000,	   10254000,	   623000
117200,	   1802200,	   767600,	   1090500,	   11388800,	   606600
117300,	   1479900,	   1136200,	   1086700,	   10502400,	   680700
117400,	   1347400,	   998500,	   1314100,	   10208800,	   608200
117500,	   1251700,	   808800,	   1093700,	   10093400,	   647500
117600,	   1264100,	   769900,	   1139300,	   10325000,	   613600
117700,	   1251000,	   770000,	   1096200,	   10502900,	   607600
117800,	   1294900,	   783500,	   1092100,	   10744000,	   622000
117900,	   1295100,	   812100,	   1203500,	   10871700,	   615600
118000,	   1309100,	   773200,	   1226800,	   10893500,	   656500
118100,	   1250000,	   773800,	   1090300,	   10436600,	   606500
118200,	   1298100,	   772500,	   1144200,	   10257500,	   609800
118300,	   1258300,	   784300,	   1133700,	   10593600,	   608200
118400,	   1264600,	   775200,	   1145100,	   10795200,	   653600
118500,	   1262200,	   775700,	   1148400,	   10487400,	   616000
118600,	   1265600,	   776700,	   1148200,	   12169600,	   613400
118700,	   1268800,	   776000,	   1104600,	   11430400,	   972500
118800,	   1738400,	   778300,	   1146100,	   10790600,	   613500
118900,	   1266500,	   778700,	   1108200,	   11388900,	   1138400
119000,	   1949000,	   824500,	   1116100,	   10513800,	   710500
119100,	   1318500,	   781100,	   1130000,	   10466300,	   620600
119200,	   1316500,	   844300,	   1152000,	   10763300,	   614900
119300,	   1349800,	   779900,	   1154300,	   10631500,	   699100
119400,	   1272800,	   782800,	   1155200,	   10539000,	   799500
119500,	   1318300,	   857700,	   1168600,	   10331500,	   614600
119600,	   1952900,	   994500,	   1270900,	   10541700,	   617600
119700,	   1964800,	   1300800,	   1835700,	   11197500,	   661200
119800,	   1329200,	   806900,	   1162200,	   10265300,	   877200
119900,	   1506600,	   814900,	   1112000,	   10490000,	   621700
120000,	   1383200,	   876100,	   1181400,	   12084900,	   709400
120100,	   1516400,	   837100,	   1153300,	   10994900,	   618000
120200,	   1456100,	   788400,	   1256800,	   10272800,	   618300
120300,	   1405700,	   873500,	   1236600,	   10389100,	   624000
120400,	   1283800,	   1035400,	   1176700,	   10483500,	   658000
120500,	   1284000,	   788800,	   1792100,	   10355700,	   621600
120600,	   1281800,	   788600,	   1340600,	   10792900,	   622500
120700,	   1281300,	   789600,	   1133000,	   12093600,	   628400
120800,	   1283300,	   791500,	   1252100,	   10176600,	   629100
120900,	   1290500,	   790700,	   1169100,	   10762700,	   699700
121000,	   1291100,	   794000,	   1163200,	   10695600,	   639600
121100,	   1431600,	   840900,	   1123500,	   10823700,	   625100
121200,	   1320900,	   843800,	   1233100,	   11076200,	   640600
121300,	   1421300,	   838300,	   1257900,	   10907600,	   628200
121400,	   1293700,	   793800,	   1175300,	   12241500,	   638100
121500,	   1291800,	   795900,	   1128300,	   11172800,	   629900
121600,	   1300300,	   794500,	   1192700,	   11179000,	   631700
121700,	   1302500,	   795700,	   1176100,	   10913700,	   626800
121800,	   1296900,	   814400,	   1175000,	   11176100,	   625900
121900,	   1299200,	   799000,	   1178900,	   10981100,	   628900
122000,	   1297400,	   798300,	   1184800,	   10645400,	   674500
122100,	   1393000,	   798700,	   1133100,	   11382200,	   632800
122200,	   1353100,	   843600,	   1195600,	   12610900,	   701500
122300,	   1704300,	   1083400,	   1332500,	   12237900,	   635700
122400,	   1394800,	   929800,	   1706300,	   10617400,	   637500
122500,	   1304600,	   880400,	   1189100,	   10583500,	   685900
122600,	   1357400,	   802200,	   1185500,	   10977100,	   646800
122700,	   1339100,	   902800,	   1305900,	   12310000,	   633800
122800,	   1312900,	   804000,	   1140900,	   11453700,	   636100
122900,	   1304400,	   1161300,	   1190200,	   11133000,	   639600
123000,	   1321900,	   824600,	   1212500,	   11555200,	   674900
123100,	   1419500,	   877000,	   1233000,	   11325300,	   653500
123200,	   1421000,	   868000,	   1311200,	   11386600,	   665800
123300,	   1431600,	   868200,	   1233200,	   11161000,	   640700
123400,	   1318300,	   806300,	   1144900,	   11204200,	   638800
123500,	   1314500,	   818900,	   1193500,	   10748700,	   698900
123600,	   1409700,	   813400,	   1149900,	   10601800,	   637700
123700,	   1356500,	   985900,	   1274800,	   10856500,	   640700
123800,	   1326200,	   830100,	   1292800,	   11340700,	   653100
123900,	   1412600,	   849400,	   1273200,	   11089800,	   640800
124000,	   1323000,	   840500,	   1201600,	   12336500,	   638200
124100,	   1325800,	   812300,	   1200400,	   11341300,	   657500
124200,	   1405200,	   904900,	   1292400,	   11226200,	   658600
124300,	   1379900,	   854700,	   1233400,	   11250500,	   665900
124400,	   1353600,	   898600,	   1248800,	   11475200,	   671900
124500,	   1390200,	   879100,	   1546600,	   13020500,	   668300
124600,	   1582500,	   950700,	   1213100,	   11312600,	   668000
124700,	   1467800,	   839700,	   1258800,	   10853400,	   646300
124800,	   1364400,	   1376700,	   1361300,	   10893600,	   644400
124900,	   1494700,	   888900,	   1187300,	   10876600,	   661400
125000,	   1573200,	   892100,	   1174800,	   10806400,	   693300
125100,	   1334100,	   1037600,	   1891500,	   10835300,	   647300
125200,	   1532700,	   1165500,	   1210800,	   10707000,	   644000
125300,	   1370800,	   1247400,	   1626900,	   12010200,	   739900
125400,	   1592700,	   822700,	   1182000,	   11324900,	   800500
125500,	   1354700,	   913500,	   1279700,	   10775500,	   936600
125600,	   1499900,	   901800,	   1206300,	   10951700,	   754000
125700,	   1342700,	   837600,	   1171600,	   10784100,	   939400
125800,	   2102100,	   902800,	   1217700,	   11429000,	   664400
125900,	   1415000,	   821500,	   1218900,	   11367300,	   649400
126000,	   1379700,	   843000,	   1168500,	   11503300,	   881700
126100,	   1408400,	   825400,	   1231400,	   11834400,	   651700
126200,	   1341300,	   830000,	   1159200,	   11225200,	   653100
126300,	   1341800,	   832800,	   1212400,	   11499200,	   655200
126400,	   1343500,	   831000,	   1186200,	   12157600,	   697000
126500,	   1390000,	   840000,	   1204500,	   11179000,	   656700
126600,	   1343900,	   827800,	   1227000,	   12441200,	   675100
126700,	   1350700,	   827600,	   1175300,	   11918200,	   659100
126800,	   1350200,	   829400,	   1226800,	   11402900,	   837900
126900,	   1351000,	   830300,	   1217100,	   12228200,	   706700
127000,	   1437100,	   846500,	   1182100,	   11347700,	   657400
127100,	   1526300,	   844000,	   1290100,	   11257200,	   656800
127200,	   1436600,	   978900,	   1179300,	   11366800,	   680000
127300,	   1356800,	   872400,	   1234000,	   11230300,	   672200
127400,	   1359600,	   835200,	   1236800,	   11403000,	   658800
127500,	   1357400,	   832300,	   1183600,	   11403300,	   677600
127600,	   1359800,	   854100,	   1187600,	   11214200,	   655700
127700,	   1366400,	   833200,	   1260800,	   11250000,	   671200
127800,	   1359800,	   833400,	   1219500,	   11524500,	   678000
127900,	   1365200,	   881000,	   1238100,	   12407600,	   666000
128000,	   1361200,	   837500,	   1238400,	   11807900,	   662600
128100,	   1367300,	   836700,	   1297400,	   11230300,	   664600
128200,	   1366700,	   854800,	   1194800,	   11791500,	   661300
128300,	   1363500,	   838300,	   1291100,	   11470800,	   662400
128400,	   1364900,	   878300,	   1575800,	   11194900,	   663300
128500,	   1369100,	   841000,	   1344500,	   11138300,	   662400
128600,	   1426100,	   872200,	   1829200,	   11096600,	   745300
128700,	   1415700,	   950100,	   1198100,	   11052600,	   714600
128800,	   1488800,	   1477700,	   1237100,	   11137200,	   665300
128900,	   1412600,	   1091800,	   1332200,	   11178900,	   668400
129000,	   1368400,	   1161600,	   1313200,	   11041200,	   662600
129100,	   1532700,	   886100,	   1307400,	   11113500,	   666800
129200,	   1675300,	   871900,	   1245000,	   12229500,	   867000
129300,	   1405800,	   867000,	   1281100,	   12169300,	   670000
129400,	   1377100,	   875200,	   1359700,	   11602700,	   672700
129500,	   1432100,	   938400,	   1353800,	   12156200,	   685100
129600,	   1480600,	   924300,	   1296000,	   11765300,	   666000
129700,	   1385900,	   863100,	   1209300,	   11827000,	   672500
129800,	   1382100,	   848300,	   1201700,	   11568000,	   671700
129900,	   1385400,	   871000,	   1273500,	   11618000,	   681900
130000,	   1387300,	   850400,	   1258900,	   11634300,	   694500
130100,	   1428000,	   849500,	   1263600,	   11774900,	   670600
130200,	   1421600,	   852000,	   1209400,	   11602600,	   680300
130300,	   1450600,	   852400,	   1260400,	   11769400,	   677100
130400,	   1393600,	   851700,	   1260200,	   11668700,	   672000
130500,	   1394500,	   852600,	   1263000,	   12963700,	   671900
130600,	   1431500,	   878600,	   1337400,	   11866800,	   677700
130700,	   1393400,	   886300,	   1636700,	   11262300,	   744300
130800,	   1392900,	   977800,	   1222900,	   11560000,	   674600
130900,	   1781800,	   996900,	   1272600,	   11408400,	   678300
131000,	   1636100,	   855300,	   1270800,	   11286100,	   815400
131100,	   1777000,	   854500,	   1221000,	   11326900,	   739300
131200,	   1401600,	   858000,	   1244700,	   11271800,	   1039700
131300,	   1624800,	   886200,	   1271700,	   11387500,	   679100
131400,	   1571100,	   877100,	   1256000,	   11496000,	   680100
131500,	   1453200,	   977300,	   1280100,	   11831600,	   677700
131600,	   1511100,	   939700,	   1364200,	   12022200,	   681600
131700,	   1431000,	   881100,	   1221300,	   12820600,	   687000
131800,	   1485700,	   906200,	   1265500,	   12066600,	   686500
131900,	   1453300,	   990800,	   1319500,	   11936100,	   731400
132000,	   1486000,	   861400,	   1304200,	   11352300,	   680500
132100,	   1415000,	   876100,	   1364300,	   11754300,	   696500
132200,	   1405500,	   902100,	   1350000,	   11602400,	   683900
132300,	   1409800,	   937600,	   1314900,	   11536800,	   686900
132400,	   1454100,	   865300,	   1318800,	   11577400,	   683800
132500,	   1410700,	   864000,	   1282800,	   12051100,	   685900
132600,	   1435600,	   907600,	   1283900,	   11948600,	   687100
132700,	   1447300,	   957300,	   1644700,	   11587900,	   685100
132800,	   1448300,	   1200600,	   1332300,	   11921200,	   720000
132900,	   2262500,	   980600,	   1327100,	   13859000,	   762300
133000,	   1704300,	   961800,	   1442200,	   13513800,	   797600
133100,	   1622600,	   999500,	   1544900,	   12608600,	   738300
133200,	   1464100,	   935800,	   1384700,	   13207200,	   779200
133300,	   1629200,	   1021200,	   1509800,	   13726700,	   696400
133400,	   1418900,	   870600,	   1369500,	   11640500,	   692400
133500,	   1466800,	   920700,	   1562500,	   11705600,	   736900
133600,	   1620000,	   936700,	   1316800,	   12058200,	   1087000
133700,	   1591400,	   969700,	   1303000,	   12019500,	   729100
133800,	   1591200,	   1188500,	   1546700,	   13064700,	   694100
133900,	   1452600,	   919700,	   1401600,	   12085400,	   694600
134000,	   1491700,	   977000,	   1396300,	   12081400,	   692100
134100,	   1512400,	   877800,	   1296400,	   13239800,	   693900
134200,	   1462100,	   923800,	   1285500,	   12116700,	   695500
134300,	   1428600,	   877700,	   1304400,	   12033700,	   715000
134400,	   1435500,	   876700,	   1398600,	   11718100,	   695600
134500,	   1428000,	   1413300,	   1354200,	   11813000,	   695100
134600,	   1745400,	   881100,	   1302900,	   11978800,	   1118600
134700,	   1683100,	   878100,	   1257200,	   12541400,	   1147300
134800,	   1681800,	   949000,	   1402600,	   12640200,	   700400
134900,	   1437500,	   884100,	   1305700,	   11652000,	   697500
135000,	   1504700,	   926400,	   1373800,	   12273500,	   703700
135100,	   1477700,	   928800,	   1308900,	   11819200,	   698000
135200,	   1439800,	   881700,	   1306200,	   12151500,	   713300
135300,	   1442600,	   938400,	   1386300,	   13380700,	   715800
135400,	   1598500,	   953400,	   1596800,	   13200900,	   763600
135500,	   1813700,	   939100,	   1332400,	   11953700,	   854200
135600,	   1442300,	   886100,	   1253500,	   11884600,	   769200
135700,	   1451200,	   887400,	   1257900,	   12381500,	   706400
135800,	   1450800,	   937200,	   1416900,	   12250400,	   701500
135900,	   1447600,	   887900,	   1314900,	   12013200,	   702500
136000,	   1545100,	   888000,	   1315700,	   11974900,	   705900
136100,	   1533900,	   910500,	   1300400,	   12692700,	   703000
136200,	   1455500,	   890100,	   1319600,	   12239400,	   706500
136300,	   1486000,	   892200,	   1342200,	   12058100,	   708800
136400,	   1454100,	   888400,	   1641100,	   11819900,	   721700
136500,	   1559500,	   973500,	   1424100,	   13454900,	   705400
136600,	   1457900,	   893800,	   1323600,	   12402500,	   707800
136700,	   1498500,	   904300,	   1270600,	   12182100,	   708000
136800,	   1459800,	   890700,	   1272700,	   11906800,	   723100
136900,	   1489600,	   891000,	   1380800,	   12164900,	   709600
137000,	   1500200,	   917800,	   1330300,	   12269400,	   722500
137100,	   1463500,	   934600,	   1400500,	   12461500,	   714900
137200,	   1496400,	   948000,	   1389500,	   12813300,	   724500
137300,	   1605000,	   964000,	   1608700,	   12100200,	   712700
137400,	   1463500,	   1125000,	   1291200,	   11949200,	   746300
137500,	   1767300,	   1006500,	   1330800,	   12183500,	   735400
137600,	   1481100,	   898000,	   1279400,	   12174200,	   713100
137700,	   1464200,	   898800,	   1414800,	   13392900,	   709900
137800,	   1476200,	   899300,	   1276800,	   12974100,	   727000
137900,	   1470400,	   899900,	   1279400,	   12318900,	   712700
138000,	   1511200,	   939600,	   1338500,	   12172700,	   711900
138100,	   1471400,	   903400,	   1335100,	   12001200,	   726100
138200,	   1550100,	   939500,	   1322500,	   12513100,	   711400
138300,	   1524100,	   997400,	   1429400,	   12147600,	   716000
138400,	   1990400,	   939800,	   1387400,	   12153700,	   774700
138500,	   1590000,	   960900,	   1427500,	   12564500,	   717800
138600,	   1564600,	   973600,	   1387800,	   12547900,	   722600
138700,	   1479500,	   966300,	   1416200,	   12166100,	   714900
138800,	   1481000,	   981700,	   1307000,	   12125900,	   803700
138900,	   1476800,	   984000,	   1374100,	   13541800,	   716900
139000,	   1614600,	   968500,	   1287900,	   12498400,	   717600
139100,	   1517800,	   907200,	   1726500,	   11836200,	   718700
139200,	   1522200,	   1232100,	   1320200,	   12132100,	   1001200
139300,	   1760500,	   908600,	   1348000,	   12125200,	   876000
139400,	   1531600,	   950600,	   1349000,	   12211100,	   819300
139500,	   1532800,	   909100,	   1298000,	   12820300,	   769400
139600,	   1534600,	   957500,	   1400200,	   12690700,	   749900
139700,	   1630300,	   1078800,	   1454600,	   12813500,	   739800
139800,	   1519900,	   962000,	   1454700,	   12954800,	   745800
139900,	   1613800,	   1063200,	   1433800,	   12380200,	   744900
140000,	   2039400,	   961300,	   1426100,	   12884600,	   791100
140100,	   1562700,	   995500,	   1444100,	   14143900,	   735900
140200,	   1494000,	   982600,	   1342500,	   13273900,	   728800
140300,	   1499600,	   916800,	   1404600,	   12728700,	   727300
140400,	   1568300,	   975400,	   1368900,	   13209700,	   725300
140500,	   1495500,	   917100,	   1756800,	   12330900,	   775300
140600,	   2429900,	   979000,	   1551800,	   12794700,	   726600
140700,	   1500300,	   1017300,	   1495300,	   15195700,	   1382800
140800,	   3166400,	   1802300,	   1536400,	   13565400,	   733100
140900,	   1589900,	   1247500,	   1373500,	   12902700,	   819200
141000,	   1612200,	   1000300,	   1452400,	   13554000,	   762200
141100,	   1566500,	   1009600,	   1414600,	   12624000,	   770200
141200,	   1574000,	   1027800,	   1498700,	   12847000,	   747500
141300,	   1539300,	   987500,	   1393100,	   13868400,	   747200
141400,	   1604800,	   989500,	   1533200,	   13085800,	   788200
141500,	   2117900,	   1088100,	   1453500,	   12693900,	   751100
141600,	   1651300,	   1046200,	   1456200,	   12815200,	   777800
141700,	   1548300,	   930900,	   1373000,	   12305900,	   829100
141800,	   1660100,	   926800,	   1318200,	   13046300,	   740800
141900,	   1512300,	   1291700,	   1357600,	   12424500,	   734400
142000,	   1508600,	   926400,	   1370900,	   12766400,	   731700
142100,	   1515500,	   1117500,	   1339200,	   12110200,	   730900
142200,	   1685700,	   961800,	   1323800,	   12560800,	   732900
142300,	   1545300,	   987200,	   1425000,	   12855900,	   737200
142400,	   1516900,	   937200,	   1311100,	   12562600,	   737000
142500,	   1516800,	   993300,	   1319800,	   13543700,	   792300
142600,	   1517100,	   930300,	   1324900,	   13264000,	   754900
142700,	   1521300,	   970600,	   1353200,	   12589500,	   740500
142800,	   1527100,	   931800,	   1363000,	   12590300,	   736600
142900,	   1523600,	   1316500,	   1514700,	   12344300,	   828400
143000,	   1595200,	   996900,	   1445400,	   13290900,	   744900
143100,	   1641100,	   1004900,	   1465800,	   13078400,	   757100
143200,	   1653100,	   1034000,	   1500900,	   13147000,	   755600
143300,	   1525500,	   955100,	   1485300,	   12335600,	   762000
143400,	   1532700,	   978700,	   1599800,	   12688300,	   740800
143500,	   1566500,	   1211200,	   1333200,	   12246900,	   747700
143600,	   1897900,	   936900,	   1461100,	   13875000,	   741900
143700,	   1530900,	   937500,	   1337100,	   13190900,	   745200
143800,	   1537700,	   936600,	   1338000,	   12532200,	   780500
143900,	   1533000,	   970000,	   1339600,	   12589000,	   746600
144000,	   1536000,	   938800,	   1375000,	   12615900,	   745500
144100,	   1525400,	   940200,	   1427700,	   12691000,	   748000
144200,	   1530900,	   1222000,	   1409900,	   12670000,	   1276500
144300,	   1586200,	   1027800,	   1507900,	   12906500,	   752200
144400,	   1627800,	   1056600,	   1457200,	   13117800,	   767900
144500,	   1635900,	   1012600,	   1498400,	   13069200,	   747500
144600,	   1596800,	   1007300,	   1449200,	   13161700,	   770600
144700,	   1671300,	   1042900,	   1521900,	   13855800,	   884800
144800,	   1679400,	   1047900,	   1501700,	   13576200,	   766300
144900,	   1775800,	   1049200,	   1464300,	   13362100,	   760600
145000,	   1554100,	   949300,	   1439100,	   12700700,	   751000
145100,	   1546900,	   947200,	   1362100,	   13007000,	   753200
145200,	   1609100,	   994100,	   1448700,	   12935100,	   794200
145300,	   1550300,	   1407200,	   1497200,	   12602300,	   746800
145400,	   1745600,	   970200,	   1403700,	   12874400,	   766400
145500,	   1550700,	   949200,	   1380900,	   12541200,	   769300
145600,	   1554800,	   955400,	   1352100,	   12988900,	   762100
145700,	   1552400,	   949000,	   1411500,	   12724700,	   753600
145800,	   1592800,	   973300,	   1409900,	   13878800,	   751400
145900,	   1556400,	   990300,	   1422500,	   13572300,	   756100
146000,	   1674900,	   1000300,	   1457100,	   12759500,	   1395700
146100,	   1583300,	   994600,	   1463200,	   13662100,	   759200
146200,	   1716000,	   1071900,	   1465300,	   13679900,	   843500
146300,	   1602900,	   1020600,	   1501800,	   13409200,	   795400
146400,	   1587500,	   977900,	   1418800,	   14133200,	   765900
146500,	   1723800,	   1020600,	   1447600,	   13274400,	   806300
146600,	   1629900,	   1022200,	   1450900,	   12869300,	   761300
146700,	   1566700,	   956300,	   1421200,	   12998500,	   780700
146800,	   1604500,	   1062100,	   1502800,	   13208400,	   799900
146900,	   1646600,	   1005800,	   1462000,	   14703200,	   775900
147000,	   1834400,	   1052200,	   1515100,	   13277000,	   793300
147100,	   1745600,	   1165000,	   1438500,	   13599100,	   838700
147200,	   1667200,	   1063600,	   1522200,	   13324700,	   785500
147300,	   1634100,	   1046700,	   1564400,	   13331200,	   761000
147400,	   1565400,	   960600,	   1726600,	   12904200,	   761700
147500,	   2207600,	   961500,	   1425000,	   13154600,	   767100
147600,	   1645800,	   963800,	   1374500,	   13108900,	   768500
147700,	   1615400,	   1172600,	   1375200,	   12802100,	   764200
147800,	   1578600,	   961200,	   1452500,	   13060900,	   761500
147900,	   1605700,	   964100,	   1433000,	   12967500,	   762500
148000,	   1578100,	   1113700,	   1644900,	   14167500,	   768000
148100,	   1584100,	   1141700,	   1505700,	   13790200,	   904400
148200,	   1672700,	   1060000,	   1472000,	   13061800,	   777400
148300,	   1618900,	   965500,	   1374800,	   13060500,	   766300
148400,	   1584700,	   967700,	   1453900,	   13149300,	   768900
148500,	   1577000,	   1276000,	   1410600,	   14642100,	   804500
148600,	   1577900,	   984900,	   1382200,	   13157300,	   767400
148700,	   1581900,	   975700,	   1381000,	   13287900,	   790500
148800,	   1598100,	   968500,	   1433200,	   13098300,	   768900
148900,	   1589700,	   1026400,	   1417300,	   12864300,	   765800
149000,	   1595100,	   1516700,	   1599900,	   13108700,	   806000
149100,	   1591900,	   1036200,	   1531800,	   14202700,	   828600
149200,	   1673200,	   985800,	   1443000,	   13830000,	   771700
149300,	   1618500,	   973300,	   1388900,	   13210300,	   811800
149400,	   1596000,	   973800,	   1489600,	   13243700,	   776100
149500,	   2155400,	   1062400,	   1429300,	   13552200,	   771000
149600,	   1592700,	   1014200,	   1447300,	   13111400,	   773100
149700,	   1601600,	   975200,	   1450600,	   13296700,	   814200
149800,	   1599400,	   990200,	   1449800,	   13331800,	   826500
149900,	   1599500,	   1011800,	   1693100,	   13337200,	   775700
150000,	   1942700,	   1102400,	   1566800,	   13801900,	   776900
150100,	   1869300,	   978500,	   1555400,	   13311800,	   859200
150200,	   1607100,	   1025900,	   1452500,	   14337400,	   775400
150300,	   1600700,	   1034000,	   1476400,	   13978000,	   797600
150400,	   1839600,	   1067800,	   1522500,	   13215700,	   784300
150500,	   1631100,	   1058300,	   1499400,	   13836800,	   797700
150600,	   1658800,	   1081400,	   1500100,	   13597100,	   800100
150700,	   1679600,	   1064300,	   1518000,	   13205000,	   820700
150800,	   1622300,	   1016100,	   1702500,	   12837800,	   781800
150900,	   2400700,	   993500,	   1434800,	   13186800,	   892300
151000,	   1606300,	   1022800,	   1460200,	   13165700,	   793500
151100,	   1604900,	   984100,	   1461100,	   13449400,	   788600
151200,	   1612400,	   1093500,	   1465100,	   13344400,	   779600
151300,	   1613200,	   1030300,	   1555800,	   14185900,	   855600
151400,	   1853200,	   989600,	   1404600,	   14153400,	   895900
151500,	   1615400,	   992500,	   1410400,	   13995700,	   782900
151600,	   1670300,	   991800,	   1563600,	   13446100,	   794500
151700,	   1648500,	   1156900,	   1469500,	   13876300,	   790100
151800,	   1767800,	   1203400,	   1513000,	   14779400,	   1279000
151900,	   2714400,	   1677000,	   2510500,	   14826000,	   787700
152000,	   1673600,	   1196100,	   1696000,	   13298000,	   784500
152100,	   1813400,	   1074800,	   1519600,	   13229300,	   827400
152200,	   1675100,	   1079300,	   1504900,	   13585700,	   785900
152300,	   1721100,	   1028100,	   1612700,	   13924000,	   785700
152400,	   1624700,	   1004600,	   1476700,	   15016600,	   800300
152500,	   1833600,	   1032900,	   1478000,	   13513200,	   810300
152600,	   1651500,	   995200,	   1475300,	   13609500,	   790000
152700,	   1636400,	   1027700,	   1516300,	   14007900,	   815000
